x,y,label
0.0,0.0,0
-0.0006364023925488617,0.002424120371208381,0
-0.00024406785408772477,0.005006585782746413,0
0.0005422010395024375,0.007499221709411375,0
-0.0004262175911651821,0.010015998194617017,0
-0.00020689359317406695,0.01252962028653853,0
0.005152894100955138,0.01412716939945576,0
0.002679612754761488,0.01733801277172903,0
0.0006789874944785274,0.02003862522881003,0
-0.0068008274423563015,0.02150673196993427,0
0.00020931624780524692,0.025061782551194203,0
0.008755515234367729,0.02614166081338424,0
0.00200719240035333,0.030008134065520865,0
-0.0028370366518298802,0.03245770084196073,0
0.004589776869495986,0.03478623282048111,0
-0.0010260915066921748,0.03757997926520854,0
-0.009446569567861968,0.03897168746299016,0
-0.0032057895178103104,0.04248574047841778,0
-0.01520241972712218,0.042474104230102415,0
0.0007185954521925224,0.04761362532638334,0
-0.00497372245889883,0.049877942185314696,0
0.00228560507944383,0.05258192761694739,0
0.003854739108726346,0.05500293532902361,0
-0.0038040120480731503,0.057518457401202386,0
0.0033527063967563964,0.060056865432041896,0
0.007796104893801868,0.06216973126512771,0
0.0015308084535830687,0.06514492389372036,0
-0.03492107573367899,0.05796236222712417,0
-0.006026569311089646,0.06991618299470119,0
0.01930011548925108,0.07007236028802223,0
-0.02252007040578665,0.07173616417353837,0
0.0008761313034689094,0.07768929551549449,0
-0.026247314907435326,0.07578389579194042,0
0.012993097491861418,0.0816797937771543,0
0.006418142281293439,0.0849709854678934,0
-0.0021026332921949965,0.0876940945442824,0
-0.005869730945080756,0.09003443031123788,0
-0.0004929875696227178,0.0927305191368273,0
0.028555009813692696,0.09085651434608534,0
0.041937964997312956,0.08829024396882451,0
0.035961699899487914,0.09357854597768749,0
0.0356667016550738,0.09636838326927695,0
0.032729232618408516,0.10004563829664141,0
0.007539398113199909,0.10750537721578243,0
0.06484413612810178,0.08919621989423428,0
0.017105581364926882,0.11147721038109247,0
0.03596198107691703,0.10953588322977424,0
-0.017932738340367183,0.11642146657038252,0
0.06543881628250892,0.10094568948877909,0
0.05047008942418232,0.11195683825266274,0
0.04983899764310605,0.11497605516934345,0
-0.0020555957099708017,0.1278030187443351,0
